city_id,city_name,state_id
6322,Mcneil,46
6323,Beaufort,35
6324,River Rouge,24
6325,San Antonio,10
6326,Kapaa,13
6327,Oak Park,5
6328,Goddard,18
6329,Grand Terrace,5
6330,Morrilton,4
6331,Massapequa Park,34
6332,Minersville,40
6333,Budd Lake,32
6334,Shiloh,15
6335,Doylestown,37
6336,Ruckersville,50
6337,Lake Success,34
6338,Ellsworth,18
6339,Irwindale,5
6340,Denver City,46
6341,Saltillo,26
6342,York,34
6343,Mechanicville,34
6344,Poteau,38
6345,Spindale,35
6346,Blairstown,32
6347,Winamac,16
6348,Seneca Falls,34
6349,Bartlett,46
6350,Fairview Park,37
6351,Harahan,20
6352,Sherborn,23
6353,Del City,38
6354,Nicholson,11
6355,Anthony,33
6356,Scottdale,40
6357,Plympton,23
6358,Luthersville,11
6359,New Lebanon,37
6360,Webster City,17
6361,Kane,40
6362,Lake Arrowhead,5
6363,Centerburg,37
6364,Seminole,46
6365,Bisbee,3
6366,Elburn,15
6367,Rockaway Park,34
6368,Ayden,35
6369,Walkertown,35
6370,Burnham,40
6371,Charlotte Hall,22
6372,Wakarusa,16
6373,Albion,34
6374,Pequannock,32
6375,Lantana,10
6376,Hudson Falls,34
6377,Groves,46
6378,Marcellus,34
6379,Winneconne,53
6380,Canton,34
6381,Lexington,29
6382,Bates City,27
6383,Cowpens,43
6384,Bantam,7
6385,Verona,34
6386,Sarver,40
6387,Walnut Cove,35
6388,Rockwood,24
6389,Overton,46
6390,New Kingstown,40
6391,Sultan,51
6392,Havana,10
6393,Indian Wells,5
6394,Berkeley,27
6395,Hapeville,11
6396,Springville,34
6397,Warm Springs,11
6398,Schulenburg,46
6399,West Union,37
6400,Leavenworth,51
6401,Elizabethville,40
6402,Hardinsburg,19
6403,Merrillan,53
6404,Maxwell,17
6405,Knightstown,16
6406,Hurlburt Field,10
6407,Mcmurray,40
6408,Malabar,10
6409,Anadarko,38
6410,Oakland Park,10
6411,Millville,40
6412,Elkton,50
6413,Jefferson,34
6414,Midway,10
6415,Altavista,50
6416,Purcell,38
6417,Leipsic,37
6418,Kamuela,13
6419,Wittenberg,53
6420,Stewartstown,40
6421,Peapack,32
6422,Hopedale,23
6423,Braidwood,15
6424,Chesnee,43
6425,Mccall,14
6426,Glencoe,25
6427,Gibsonburg,37
6428,Robertsdale,1
6429,Oneida,53
6430,Mansfield,40
6431,San Andreas,5
6432,Saranac,24
6433,Robins,17
6434,Streetman,46
6435,Grafton,52
6436,Woodville,37
6437,White Oak,46
6438,Hawley,25
6439,Ridge,34
6440,Webberville,24
6441,Willcox,3
6442,Humphrey,29
6443,Wellington,37
6444,Idabel,38
6445,Itasca,46
6446,Loogootee,16
6447,California,40
6448,Sheffield,1
6449,Elbridge,34
6450,Shepherdstown,52
6451,Wanatah,16
6452,Carlinville,15
6453,Kellogg,14
6454,Cold Spring,25
6455,Christiana,40
6456,State Center,17
6457,Fort Scott,18
6458,Kingsville,22
6459,Shelby,28
6460,Windsor,34
6461,Manteo,35
6462,Windsor,35
6463,Orangeville,40
6464,East Windsor,32
6465,Rigby,14
6466,Atlantic Beach,34
6467,Dunlap,45
6468,Mount Pleasant,53
6469,Mantua,37
6470,Wautoma,53
6471,Lamesa,46
6472,Litchfield,25
6473,Bridge City,46
6474,Acushnet,23
6475,Rugby,36
6476,Centerton,4
6477,Four Oaks,35
6478,Plainview,25
6479,Whitesboro,46
6480,Warrensburg,34
6481,North Pole,2
6482,West Greenwich,42
6483,Pecatonica,15
6484,Ferdinand,16
6485,Kiel,53
6486,Sparkill,34
6487,Edwards,6
6488,Jamestown,37
6489,Old Bethpage,34
6490,Hartland,24
6491,Bellmead,46
6492,Palmyra,50
6493,Crockett,46
6494,Summit,15
6495,Holts Summit,27
6496,Stockholm,53
6497,Seaside Heights,32
6498,Columbia Heights,25
6499,Blackstone,23
6500,Yountville,5
6501,Watford City,36
6502,Centre,1
6503,Ville Platte,20
6504,Farmingville,34
6505,Virginia City,30
6506,Neligh,29
6507,Manchester,17
6508,Mounds View,25
6509,Mattapoisett,23
6510,Taylor,53
6511,Winsted,25
6512,Gaston,43
6513,Boonsboro,22
6514,Wisner,29
6515,Columbus Grove,37
6516,Owenton,19
6517,Milan,37
6518,Caledonia,25
6519,Attalla,1
6520,Pevely,27
6521,New Richmond,37
6522,Buchanan,24
6523,Blissfield,24
6524,Vadnais Heights,25
6525,Hayesville,35
6526,Chiefland,10
6527,Hiawassee,11
6528,Idaho Springs,6
6529,Thompson,7
6530,Branchville,32
6531,Whitesburg,11
6532,Caldwell,37
6533,Hortonville,53
6534,Turner,39
6535,Curtisville,40
6536,Goodhue,25
6537,Pratt,18
6538,Bridgeport,37
6539,Lamar,27
6540,Jackson,25
6541,Thermopolis,54
6542,Bakersville,35
6543,Fort Kent,21
6544,Keystone Heights,10
6545,Northlake,15
6546,Park Rapids,25
6547,Tawas City,24
6548,Mineral Ridge,37
6549,Dillsboro,16
6550,West Newton,40
6551,Seven Mile,37
6552,Creighton,29
6553,Holmes Beach,10
6554,Poneto,16
6555,Kershaw,43
6556,Creston,17
6557,Whitney,46
6558,Gering,29
6559,Garretson,44
6560,Eaton Rapids,24
6561,Shiner,46
6562,Vine Grove,19
6563,Ghent,19
6564,Foristell,27
6565,Osgood,16
6566,Weedsport,34
6567,Appomattox,50
6568,Valdese,35
6569,Oak Ridge,35
6570,Maxton,35
6571,Brookhaven,11
6572,Colby,18
6573,Phoenix,34
6574,Hot Springs,44
6575,Linwood,32
6576,Braceville,15
6577,Imlay City,24
6578,Indiantown,10
6579,Medical Lake,51
6580,Carey,37
6581,Eastland,46
6582,Wenham,23
6583,Kilmarnock,50
6584,West Columbia,46
6585,Telluride,6
6586,Grottoes,50
6587,Delphi,16
6588,Hillburn,34
6589,Blanco,46
6590,Red Springs,35
6591,Garrettsville,37
6592,Davis,15
6593,Two Harbors,25
6594,Ellisville,27
6595,Escalon,5
6596,Deal,32
6597,Jericho,48
6598,Brentwood,40
6599,Wingate,35
6600,Hughesville,40
6601,Crittenden,19
6602,Grand Rapids,37
6603,Holdrege,29
6604,English,16
6605,Woodsfield,37
6606,Webster Groves,27
6607,Waseca,25
6608,Byron,15
6609,Edgar,53
6610,Sallisaw,38
6611,Gillsville,11
6612,Clinton,37
6613,Arlington,37
6614,Holley,34
6615,Le Center,25
6616,Stevenson,51
6617,Bloomfield,33
6618,Hillsville,50
6619,Calimesa,5
6620,Forest,26
6621,Lakeview,39
6622,Alturas,5
6623,Point Pleasant,32
6624,Fort Eustis,50
6625,Ramsey,25
6626,Calvert City,19
6627,Reidsville,11
6628,Colbert,11
6629,Burkburnett,46
6630,Perry,38
6631,Philipsburg,40
6632,Highland,34
6633,Clarinda,17
6634,Palmer,46
6635,Independence,39
6636,Ridgeville,43
6637,Sea Cliff,34
6638,Clarence Center,34
6639,Friendship,53
6640,Strasburg,37
6641,Dilley,46
6642,Lewisburg,52
6643,La Salle,6
6644,Parker,3
6645,Pinedale,54
6646,Tremonton,47
6647,Shamokin Dam,40
6648,Weston,37
6649,Cokato,25
6650,Selah,51
6651,Boardman,39
6652,Sisters,39
6653,Princeton,19
6654,Brimfield,23
6655,Williamstown,23
6656,Township Of Washington,32
6657,Bethpage,45
6658,Eagle,6
6659,Cornell,53
6660,Mountain View,4
6661,Atglen,40
6662,Scandia,25
6663,Bourbon,16
6664,Summersville,52
6665,Ligonier,40
6666,Sun City,10
6667,Halifax,40
6668,Rio Grande,32
6669,Apple Creek,37
6670,Locust Valley,34
6671,Amite,20
6672,Lauderhill,10
6673,Sedro Woolley,51
6674,Denton,22
6675,Lennox,44
6676,Frostburg,22
6677,Lake Ozark,27
6678,Ashland,27
6679,Steger,15
6680,West Milton,37
6681,Huntington Woods,24
6682,Tavernier,10
6683,Swanton,48
6684,Crossett,4
6685,Shelbyville,15
6686,Burgin,19
6687,Dobson,35
6688,Menominee,24
6689,Holdenville,38
6690,Clear Lake,17
6691,Willoughby Hills,37
6692,Burns,39
6693,Mart,46
6694,Sparta,35
6695,Montpelier,37
6696,Livonia,34
6697,Fortuna,5
6698,Archdale,35
6699,Tallapoosa,11
6700,Jersey Shore,40
6701,Paradise,30
6702,Combined Locks,53
6703,Corcoran,5
6704,Middleburg,40
6705,Aitkin,25
6706,Van Buren,16
6707,Whitesboro,34
6708,Kalona,17
6709,Holt,27
6710,Kindred,36
6711,Gallaway,45
6712,Bellville,37
6713,Arena,53
6714,Blowing Rock,35
6715,Lake Odessa,24
6716,Heber Springs,4
6717,Monona,53
6718,Greensburg,19
6719,Clarcona,10
6720,Talmo,11
6721,Hitchcock,46
6722,Toledo,17
6723,China Spring,46
6724,Walhalla,43
6725,Custer,44
6726,Ellenville,34
6727,Demorest,11
6728,Celebration,10
6729,Owensville,37
6730,Kingfisher,38
6731,Clearwater,25
6732,Paxton,23
6733,Loris,43
6734,Strasburg,50
6735,Martinez,11
6736,Greenbrier,4
6737,Templeton,23
6738,Mount Arlington,32
6739,Fort Polk,20
6740,Rainbow City,1
6741,Ashwaubenon,53
6742,Grifton,35
6743,Marengo,16
6744,Bad Axe,24
6745,Conway,31
6746,Lincroft,32
6747,Leon Valley,46
6748,Stuart,17
6749,Buna,46
6750,Apollo,40
6751,Stratford,53
6752,Rockford,37
6753,Felton,40
6754,Pendleton,43
6755,Osage City,18
6756,Omak,51
6757,Attica,16
6758,Ely,30
6759,Hardin,28
6760,Hodges,43
6761,Clarksville,46
6762,Coloma,24
6763,Bedford,19
6764,Ferguson,27
6765,Chadron,29
6766,Hamlet,35
6767,Council Grove,18
6768,New Boston,31
6769,Union,15
6770,Grundy Center,17
6771,Martin,24
6772,Watervliet,24
6773,Beverly Hills,10
6774,Mountain City,45
6775,New London,31
6776,Dundee,10
6777,Edna,46
6778,Pierce,29
6779,Gardner,15
6780,Emory,46
6781,Stewartville,25
6782,Landis,35
6783,Ransomville,34
6784,Pleasant Ridge,24
6785,Beulaville,35
6786,Mapleton,47
6787,Califon,32
6788,Mount Pleasant,45
6789,Miller Place,34
6790,East Islip,34
6791,Sibley,17
6792,Groesbeck,46
6793,Coldwater,37
6794,Pender,29
6795,Hartington,29
6796,Suamico,53
6797,Boalsburg,40
6798,Columbia Station,37
6799,Gastonville,40
6800,Splendora,46
6801,Farmville,35
6802,Hollywood,43
6803,Donaldsonville,20
6804,Anderson,46
6805,Bridgman,24
6806,Breckenridge,25
6807,Greenfield,37
6808,Netcong,32
6809,Parkville,27
6810,Freedom,53
6811,Roma,46
6812,La Salle,15
6813,Richland Center,53
6814,Valley Cottage,34
6815,Sherwood,53
6816,Buffalo,27
6817,Dresser,53
6818,Dewitt,24
6819,Salida,5
6820,Leadville,6
6821,Chatfield,25
6822,Winnebago,15
6823,Bonners Ferry,14
6824,Nephi,47
6825,Pocomoke City,22
6826,Wise,50
6827,Defiance,27
6828,Monticello,17
6829,Frostproof,10
6830,Warsaw,27
6831,Holton,18
6832,Rainier,51
6833,Eastham,23
6834,Williamstown,19
6835,Ferndale,40
6836,Estancia,33
6837,Branchburg,32
6838,Cutler Bay,10
6839,Paintsville,19
6840,Jamesburg,32
6841,Wanamingo,25
6842,Plumsteadville,40
6843,Bowling Green,27
6844,Wellston,37
6845,Keyser,52
6846,Piermont,34
6847,Wellford,43
6848,Madill,38
6849,Tenino,51
6850,Yamhill,39
6851,Peshtigo,53
6852,Worland,54
6853,West End,35
6854,Dalhart,46
6855,Campobello,43
6856,Gouverneur,34
6857,Goochland,50
6858,Osprey,10
6859,Box Elder,44
6860,Alma Center,53
6861,Richmond,24
6862,Lauderdale Lakes,10
6863,Franconia,40
6864,Camden,37
6865,Quincy,24
6866,Post,46
6867,Manawa,53
6868,Richland Hills,46
6869,Goodrich,24
6870,North Lauderdale,10
6871,Bailey,6
6872,Cahokia,15
6873,South Glens Falls,34
6874,International Falls,25
6875,Grayson,19
6876,Isle Of Palms,43
6877,Stokesdale,35
6878,Kelley,17
6879,Teague,46
6880,Orange City,17
6881,Pottsboro,46
6882,Pleasant Grove,5
6883,San Elizario,46
6884,Dalton,37
6885,Jasper,10
6886,Wellington,6
6887,Wabasha,25
6888,East Haddam,7
6889,Wallis,46
6890,Oskaloosa,18
6891,Lisbon,17
6892,Sigourney,17
6893,Jerseyville,15
6894,Lake City,43
6895,Abbotsford,53
6896,Comer,11
6897,South Padre Island,46
6898,New Waverly,46
6899,Gladwin,24
6900,Blaine,51
6901,Carlton,39
6902,Monson,23
6903,Inwood,52
6904,Marcy,34
6905,Thornville,37
6906,Dexter,27
6907,Metropolis,15
6908,Salem,27
6909,Sleepy Hollow,34
6910,Epsom,31
6911,Buellton,5
6912,Windsor,27
6913,Benton,40
6914,Tucumcari,33
6915,Mobridge,44
6916,Genoa,15
6917,Saluda,43
6918,Brookville,16
6919,Mendon,34
6920,Dakota,25
6921,Windom,25
6922,Vonore,45
6923,Constantine,24
6924,Schoolcraft,24
6925,Scott,20
6926,Norris,45
6927,Coats,35
6928,North Syracuse,34
6929,Bexley,37
6930,Hookstown,40
6931,Nelson,11
6932,Smith Center,18
6933,Wolf Point,28
6934,East Norwich,34
6935,Story City,17
6936,Pocahontas,4
6937,Charlotte,48
6938,Sneads Ferry,35
6939,Rocky Point,34
6940,Munford,45
6941,Leesburg,37
6942,Niagara University,34
6943,Hernando,10
6944,Leonard,46
6945,Hickory,40
6946,Stephens City,50
6947,Mascoutah,15
6948,Town And Country,27
6949,Ashburn,11
6950,Centuria,53
6951,Hawkinsville,11
6952,Bechtelsville,40
6953,Moore,46
6954,Raton,33
6955,Bolton,23
6956,Tryon,35
6957,Tomahawk,53
6958,Parma Heights,37
6959,Kewaunee,53
6960,Lawson,27
6961,Greenville,19
6962,Alto,11
6963,Buffalo,54
6964,Rice,25
6965,Mayer,3
6966,Fair Grove,27
6967,Preston,25
6968,Blanchardville,53
6969,Santa Teresa,33
6970,Marshall,15
6971,Elmore,37
6972,Delta,40
6973,Otsego,24
6974,South Bay,10
6975,Williamsburg,40
6976,Bunn,35
6977,Skiatook,38
6978,Brownsville,53
6979,Bethel,37
6980,Lake Worth,46
6981,Langley,51
6982,Frankenmuth,24
6983,Spencerville,37
6984,Gilford,31
6985,Campbellsburg,19
6986,Mount Vernon,46
6987,Walsenburg,6
6988,Valley City,37
6989,West Jefferson,35
6990,North Salem,34
6991,Pine Island,25
6992,Pinehurst,46
6993,Munfordville,19
6994,Lavallette,32
6995,Wilton,5
6996,Brooklyn,24
6997,Cambridge City,16
6998,Millbrook,34
6999,Allenhurst,32
7000,Sleepy Eye,25
7001,Broadway,50
7002,Williamsburg,19
7003,Youngsville,20
7004,Eagle Lake,10
7005,Whitewright,46
7006,Blue Diamond,30
7007,Stowe,48
7008,Longboat Key,10
7009,Freeport,10
7010,Rayne,20
7011,Spring Grove,25
7012,Baxter,45
7013,Napavine,51
7014,Trumann,4
7015,Port Royal,43
7016,Phelan,5
7017,White City,39
7018,West Point,50
7019,Medora,16
7020,Thompsons,46
7021,Iola,18
7022,Sweetser,16
7023,Folkston,11
7024,Weston,27
7025,John Day,39
7026,Newman Grove,29
7027,Page,3
7028,Glennville,11
7029,Anahuac,46
7030,Milford,40
7031,Paulding,37
7032,Kahuku,13
7033,Ludowici,11
7034,Cadiz,37
7035,Dodge,29
7036,Lake Alfred,10
7037,Three Oaks,24
7038,Columbia,19
7039,Medley,10
7040,Stockbridge,24
7041,Bellport,34
7042,Stockton,32
7043,Mena,4
7044,Tompkinsville,19
7045,Troutville,50
7046,Eufaula,38
7047,Mcconnelsville,37
7048,Claysburg,40
7049,Meeker,6
7050,Midway,11
7051,Rockville,16
7052,Caro,24
7053,Orwell,37
7054,Metter,11
7055,Chase,22
7056,Smithville,46
7057,Solvang,5
7058,Hegins,40
7059,Alma,11
7060,Reeds Spring,27
7061,Hillsboro,27
7062,Aaronsburg,40
7063,Eminence,19
7064,Jonesville,24
7065,Refugio,46
7066,Oregon,15
7067,Ford City,40
7068,Maypearl,46
7069,Aspers,40
7070,Hickman,29
7071,Manchester,11
7072,Toronto,37
7073,Pinecrest,10
7074,Chautauqua,34
7075,Melbourne,19
7076,Clear Lake,53
7077,Stanhope,32
7078,Randolph,29
7079,Jonesville,35
7080,Rootstown,37
7081,Saint Joseph,25
7082,Newbern,45
7083,Stamford,34
7084,Hicksville,37
7085,Gooding,14
7086,Trumansburg,34
7087,White Bluff,45
7088,Balsam Lake,53
7089,New Lexington,37
7090,South Euclid,37
7091,Sour Lake,46
7092,Alloway,32
7093,Hampton Bays,34
7094,Basalt,6
7095,Coushatta,20
7096,Muenster,46
7097,Wildwood,32
7098,Cassopolis,24
7099,Alamo,45
7100,Portland,24
7101,Newman,5
7102,Monmouth Beach,32
7103,Hawesville,19
7104,North Riverside,15
7105,Jackson,1
7106,Newaygo,24
7107,Lincoln University,40
7108,Algoma,53
7109,Sabina,37
7110,Jordan,34
7111,Fosston,25
7112,Hazlehurst,26
7113,Poquoson,50
7114,Williamsburg,37
7115,Park Hills,27
7116,Mendota,15
7117,Norton Shores,24
7118,Shillington,40
7119,Monroeville,1
7120,Warrenton,11
7121,Galesville,53
7122,Elgin,25
7123,Northfield,15
7124,Chester,7
7125,Sweeny,46
7126,Luna Pier,24
7127,Prosperity,43
7128,Blanchard,38
7129,Yardley,40
7130,Shallowater,46
7131,Williams,3
7132,Dunbarton,31
7133,Jackson Center,37
7134,Camden,45
7135,Sandwich,15
7136,Russiaville,16
7137,Sunny Isles Beach,10
7138,Lewisport,19
7139,Chichester,31
7140,Hazel Green,1
7141,Jersey Village,46
7142,Clint,46
7143,Yaphank,34
7144,Morganfield,19
7145,Chillicothe,15
7146,Mcgregor,46
7147,Lancaster,50
7148,Luxemburg,53
7149,Ganado,3
7150,Gray Court,43
7151,Niskayuna,34
7152,Gardners,40
7153,Crestline,37
7154,Keego Harbor,24
7155,Eads,45
7156,Newcastle,51
7157,Oconto Falls,53
7158,Kamas,47
7159,Moscow Mills,27
7160,Sugarcreek,37
7161,Hertford,35
7162,Hilbert,53
7163,Honea Path,43
7164,Milton,8
7165,Rockford,51
7166,Sylvania,11
7167,Covington,50
7168,Chester,15
7169,Hyrum,47
7170,Dyer,45
7171,Horicon,53
7172,Montevideo,25
7173,Florida,34
7174,Vicksburg,24
7175,Mammoth Lakes,5
7176,Central,20
7177,North Judson,16
7178,Center,46
7179,Alma,4
7180,Petersburg,15
7181,Patterson,34
7182,Pleasant Hill,37
7183,Denton,35
7184,Stony Point,35
7185,Orland,5
7186,Hardinsburg,16
7187,Erwin,35
7188,Oxford,34
7189,Kings Park,34
7190,Chewelah,51
7191,Pembroke,11
7192,Brady,46
7193,Cynthiana,19
7194,Stilwell,38
7195,Georgetown,40
7196,Lower Burrell,40
7197,Blacksburg,43
7198,Bellaire,37
7199,Valley Center,18
7200,Higginsville,27
7201,Melba,14
7202,Lonsdale,25
7203,Mascotte,10
7204,Colonial Beach,50
7205,Amory,26
7206,Bandera,46
7207,Sulphur,38
7208,Princess Anne,22
7209,Henefer,47
7210,Baldwyn,26
7211,Kingston,31
7212,Hunker,40
7213,Medina,45
7214,Kenyon,25
7215,Mazeppa,25
7216,Roeland Park,18
7217,Valparaiso,10
7218,Pelzer,43
7219,Winterville,11
7220,White Pigeon,24
7221,Dakota City,29
7222,Norwich,48
7223,Mount Pleasant,35
7224,Nipomo,5
7225,Howells,29
7226,Cold Spring Harbor,34
7227,Irvine,19
7228,Pierce City,27
7229,Brownfield,46
7230,Argusville,36
7231,South Charleston,37
7232,Weston,53
7233,Tilden,29
7234,Duncan,29
7235,Argos,16
7236,Zebulon,11
7237,Oakhurst,5
7238,Fulton,26
7239,Fruita,6
7240,Montevallo,1
7241,Richfield,47
7242,Trenton,10
7243,Hesston,18
7244,Wahoo,29
7245,Jacksboro,45
7246,Rushford,25
7247,Thompson,37
7248,Harrah,38
7249,Mulvane,18
7250,Monticello,11
7251,Iuka,26
7252,Killingworth,7
7253,Monticello,19
7254,Plymouth,10
7255,Mechanicsville,17
7256,Priest River,14
7257,Marionville,27
7258,Stockbridge,23
7259,Campbellsburg,16
7260,Forest,37
7261,Haverhill,31
7262,Chattahoochee,10
7263,Auburndale,53
7264,Lisbon,37
7265,Sutherlin,39
7266,The Plains,50
7267,Paynesville,25
7268,Sparta,15
7269,Warroad,25
7270,Potosi,27
7271,Munhall,40
7272,Lyerly,11
7273,Lagrange,37
7274,Williamston,24
7275,Conklin,24
7276,Freehold Township,32
7277,Colwich,18
7278,West Frankfort,15
7279,Hueytown,1
7280,Millstadt,15
7281,Wolverton,25
7282,Pomeroy,37
7283,Bellows Falls,48
7284,Washingtonville,34
7285,Lake City,40
7286,Wheatfield,16
7287,Palacios,46
7288,Elsa,46
7289,Perryton,46
7290,New Hampton,17
7291,Jonesville,43
7292,Eagle Lake,46
7293,Congers,34
7294,Corinth,34
7295,Gridley,5
7296,Thorntown,16
7297,Manchester,24
7298,Livingston,20
7299,Wood Village,39
7300,Centreville,24
7301,North Babylon,34
7302,Kalama,51
7303,Mazon,15
7304,Chesapeake City,22
7305,Auburn,19
7306,Lolo,28
7307,Lake Butler,10
7308,Barkhamsted,7
7309,Amenia,34
7310,New Auburn,53
7311,Garnett,18
7312,Tye,46
7313,Barnwell,43
7314,Old Town,21
7315,Oak Ridge North,46
7316,Central City,29
7317,Port Isabel,46
7318,Brigantine,32
7319,Young Harris,11
7320,Junction City,39
7321,East Cleveland,37
7322,Owens Cross Roads,1
7323,Hamilton,46
7324,Zapata,46
7325,Barnesville,37
7326,Honey Grove,46
7327,Du Quoin,15
7328,Swisher,17
7329,Anna,15
7330,University Heights,37
7331,Leonard,24
7332,Aurora,34
7333,Bendersville,40
7334,Bethalto,15
7335,Grangeville,14
7336,Alfred,34
7337,Wolfeboro,31
7338,Kosciusko,26
7339,Eldora,17
7340,Walthill,29
7341,Wellman,17
7342,Point Pleasant,52
7343,Endeavor,53
7344,Beloit,18
7345,Talking Rock,11
7346,New Buffalo,24
7347,Comanche,46
7348,Snyder,29
7349,Ballinger,46
7350,Falfurrias,46
7351,Bangor,53
7352,Ashley,37
7353,Kersey,6
7354,Waleska,11
7355,Stratford,46
7356,Fulton,15
7357,Ware Shoals,43
7358,Denver,16
7359,Seneca,15
7360,Jacksboro,46
7361,Eau Claire,24
7362,Ripley,52
7363,Forest City,17
7364,De Soto,27
7365,Morro Bay,5
7366,Kouts,16
7367,Mullins,43
7368,Noble,38
7369,Fort Irwin,5
7370,Shoals,16
7371,Ocilla,11
7372,Lawrenceville,50
7373,Berwick,21
7374,Indialantic,10
7375,Vidalia,20
7376,Biscoe,35
7377,Billings,27
7378,Ballston Lake,34
7379,Bonne Terre,27
7380,Childress,46
7381,Coleridge,29
7382,West Helena,4
7383,Lehman,40
7384,Merkel,46
7385,Bronson,10
7386,Wewoka,38
7387,Huntsville,4
7388,Ecru,26
7389,Clifford,16
7390,Broken Bow,29
7391,Odenville,1
7392,Alexander,4
7393,Augusta,24
7394,Cameron,53
7395,Mayodan,35
7396,Littlefield,46
7397,Pennington Gap,50
7398,Coquille,39
7399,Pleasant Hope,27
7400,Porterdale,11
7401,Remington,16
7402,Flemingsburg,19
7403,Payette,14
7404,Lake Helen,10
7405,Apalachin,34
7406,Brinkley,4
7407,Wausa,29
7408,Walden,34
7409,Valley View,37
7410,Johnson,48
7411,Vandergrift,40
7412,Mayo,22
7413,Dunmore,40
7414,Nicholson,40
7415,Sanibel,10
7416,Ventnor City,32
7417,Port Gibson,26
7418,Fairfield,40
7419,Pulaski,34
7420,Murfreesboro,35
7421,Pearl River,20
7422,Pomona,18
7423,Crested Butte,6
7424,Calera,38
7425,Winlock,51
7426,Marksville,20
7427,Hohenwald,45
7428,Bells,45
7429,Snowmass Village,6
7430,Glenn Heights,46
7431,Lester Prairie,25
7432,Mount Morris,24
7433,Fordland,27
7434,Fruitland,22
7435,Smithfield,40
7436,Westfield Center,37
7437,Tybee Island,11
7438,Wrens,11
7439,Valley Falls,18
7440,Broken Bow,38
7441,Union Gap,51
7442,Walnut Ridge,4
7443,Nekoosa,53
7444,Patriot,16
7445,Liberty,16
7446,Hallsville,46
7447,Mathis,46
7448,Berryville,4
7449,Crystal Bay,30
7450,Shiocton,53
7451,Cherokee,35
7452,Mantoloking,32
7453,Virden,15
7454,Berryville,50
7455,West Liberty,37
7456,Hampton,17
7457,Pleasureville,19
7458,Troy,16
7459,Pomona,34
7460,Williamson,34
7461,Libby,28
7462,Auburn,29
7463,Dagsboro,8
7464,Bellevue,40
7465,Almont,24
7466,Warrior,1
7467,Austintown,37
7468,Argyle,53
7469,Cassville,27
7470,Dawson,11
7471,Center Point,1
7472,Montross,50
7473,Cottondale,1
7474,Mont Vernon,31
7475,East Palestine,37
7476,Chariton,17
7477,Sebring,37
7478,Chocowinity,35
7479,Shively,19
7480,Byesville,37
7481,Nocona,46
7482,Franklin,20
7483,Lackawanna,34
7484,Okatie,43
7485,Aztec,33
7486,Ava,27
7487,Elma,51
7488,Prosser,51
7489,Kennebunkport,21
7490,Brazoria,46
7491,Brent,1
7492,Port Matilda,40
7493,Mountain Brook,1
7494,Mcadoo,40
7495,Centerville,40
7496,Iowa,20
7497,Solon,17
7498,Philippi,52
7499,Concordia,18
7500,Rosamond,5
7501,Newton Grove,35
7502,Hanceville,1
7503,Jefferson,35
7504,Lamar,6
7505,Panhandle,46
7506,Fayette,1
7507,Norton,37
7508,Colonie,34
7509,Goldens Bridge,34
7510,Esko,25
7511,Shepherd,46
7512,Hayti,27
7513,Orrick,27
7514,Dale,46
7515,Delta,47
7516,Kinder,20
7517,Point,46
7518,Hamilton,1
7519,Elk Point,44
7520,Cato,34
7521,Cheyney,40
7522,Seven Hills,37
7523,Salado,46
7524,Granville,34
7525,Big Stone Gap,50
7526,Hills,25
7527,Denmark,53
7528,Huntingdon,45
7529,Sutton,52
7530,Geneseo,15
7531,Louisville,26
7532,Lead,44
7533,Winnsboro,20
7534,Petersburg,29
7535,Ortonville,24
7536,Parma,24
7537,Mount Sterling,15
7538,Sloatsburg,34
7539,Northfield,48
7540,Middletown,50
7541,New Bloomfield,27
7542,West Baden Springs,16
7543,Lonoke,4
7544,Wilton,17
7545,Cuba,27
7546,Osmond,29
7547,Cooper,46
7548,Hoosick Falls,34
7549,Florence,26
7550,Winslow,32
7551,El Dorado Springs,27
7552,Earle,4
7553,Endwell,34
7554,New London,37
7555,Conrad,28
7556,Charlestown,42
7557,Greenfield,27
7558,West Newbury,23
7559,Robbinsville,35
7560,Fairview,46
7561,Cannelton,16
7562,Elfers,10
7563,Lykens,40
7564,Hobart,38
7565,Kasson,25
7566,Perryopolis,40
7567,Highland Village,46
7568,Elkhart Lake,53
7569,Altura,25
7570,Lake Park,10
7571,Nicholls,11
7572,Hamlet,16
7573,Edgartown,23
7574,Rockdale,46
7575,Pocono Pines,40
7576,Lewiston,25
7577,Indian Springs,30
7578,Keenesburg,6
7579,Andover,37
7580,Sagamore Beach,23
7581,Winter Park,6
7582,Holly Hill,43
7583,Watseka,15
7584,Freer,46
7585,Bonduel,53
7586,Burlington,18
7587,Walcott,17
7588,Canon,11
7589,Hidalgo,46
7590,Mammoth,40
7591,Charleston,26
7592,Baltic,44
7593,Pageland,43
7594,Pass Christian,26
7595,Reedsport,39
7596,Kountze,46
7597,Tulia,46
7598,Kathleen,10
7599,Van Meter,17
7600,Frankton,16
7601,Greenwood Lake,34
7602,Gunter,46
7603,Jaffrey,31
7604,Gillett,53
7605,Lovettsville,50
7606,Bluff City,45
7607,Greenwood,20
7608,Allen,29
7609,Cleveland,34
7610,Park Falls,53
7611,Rosholt,53
7612,Great River,34
7613,Oak Island,35
7614,Harbor Springs,24
7615,Hawley,40
7616,Newport,31
7617,Vernon,32
7618,Ludlow,48
7619,Park City,18
